Zipcode,Center Point Lat,Center Point Lng,ID
19936,39.219138,-75.584133,0.0
19938,39.26087800000001,-75.707605,0.0
19939,38.566739,-75.210612,0.0
19940,38.477562,-75.564931,0.0
19941,38.793658,-75.426062,0.0
19943,39.004436,-75.60698599999998,0.0
19944,38.478535,-75.058146,0.0
19945,38.505064000000004,-75.228872,0.0
19946,39.034802,-75.449585,0.0
19947,38.66649,-75.398202,0.0
19950,38.818451,-75.596743,0.0
19951,38.685257,-75.255154,0.0
19952,38.921424,-75.628425,0.0
19953,39.152487,-75.694133,0.0
19954,38.897009999999995,-75.520457,0.0
19955,39.225854999999996,-75.66855600000002,0.0
19956,38.547715000000004,-75.538158,0.0
19958,38.728722,-75.16846899999999,1.0
19960,38.850913,-75.408716,0.0
19962,39.068862,-75.488123,0.0
19963,38.94325300000001,-75.362567,1.0
19964,39.089325,-75.7205,0.0
19966,38.579421999999994,-75.27719599999998,0.0
19967,38.538681,-75.12245,0.0
19968,38.77391400000001,-75.286878,0.0
19970,38.556507,-75.100246,0.0
19971,38.686005,-75.086681,0.0
19973,38.638896,-75.615899,1.0
19975,38.468315000000004,-75.166975,0.0
19977,39.298946,-75.546122,0.0
19979,39.048818,-75.57256600000002,0.0
20001,38.910353,-77.017739,1.0
20002,38.905026,-76.98360699999998,1.0
20003,38.881840000000004,-76.99094000000002,0.0
20004,38.894884999999995,-77.028638,0.0
20005,38.904674,-77.031578,0.0
20006,38.898609,-77.041461,0.0
20007,38.914363,-77.079339,1.0
20008,38.936238,-77.05998100000002,0.0
20009,38.919144,-77.03738100000002,0.0
20010,38.933366,-77.030312,3.0
20011,38.952514,-77.022991,0.0
20012,38.976873,-77.032609,1.0
20015,38.966889,-77.058323,0.0
20016,38.93693,-77.090014,2.0
20017,38.938188000000004,-76.992126,2.0
20018,38.926576000000004,-76.974446,0.0
20019,38.891412,-76.943575,0.0
20020,38.860413,-76.978933,0.0
20024,38.876121999999995,-77.025374,0.0
20032,38.833719,-77.006591,3.0
20036,38.907016999999996,-77.041569,0.0
20037,38.898889000000004,-77.055456,1.0
20045,38.896731,-77.030798,0.0
20052,38.900126,-77.046981,0.0
20053,38.884122,-77.011224,0.0
20057,38.90912,-77.075735,0.0
20064,38.936353999999994,-76.999167,0.0
20105,38.953188,-77.602719,1.0
20106,38.699354,-78.00220300000002,0.0
20109,38.793641,-77.531024,0.0
20110,38.747172,-77.484536,1.0
20111,38.748968,-77.42787299999998,0.0
20112,38.664571,-77.429326,0.0
20115,38.809946999999994,-77.91184100000002,0.0
20117,38.998822,-77.733937,0.0
20118,38.968339,-77.73700500000002,0.0
20119,38.610391,-77.621615,0.0
20120,38.856401,-77.476371,0.0
20121,38.811067,-77.463306,0.0
20124,38.781332,-77.39133299999997,0.0
20129,39.172018,-77.601254,0.0
20130,39.039434,-77.943893,0.0
20132,39.16721,-77.72057,0.0
20135,39.086474,-77.88723,0.0
20136,38.739468,-77.555635,0.0
20137,38.806579,-77.722437,0.0
20139,38.655682,-77.694159,0.0
20141,39.11239000000001,-77.790704,0.0
20143,38.858948999999996,-77.564996,0.0
20144,38.923018,-77.946976,0.0
20147,39.041947,-77.47813000000002,0.0
20148,38.995993,-77.520774,0.0
20151,38.89568,-77.446483,0.0
20152,38.91916,-77.50241700000002,0.0
20155,38.810114,-77.617789,0.0
20158,39.139588,-77.65815500000002,0.0
20164,39.013298999999996,-77.395067,0.0
20165,39.05794,-77.39269399999998,0.0
20166,38.986137,-77.455694,1.0
20169,38.879166,-77.645449,1.0
20170,38.979842,-77.37975,0.0
20171,38.923848,-77.396501,0.0
20175,39.064414,-77.603967,0.0
20176,39.184706,-77.544111,2.0
20180,39.268562,-77.637664,0.0
20181,38.689126,-77.56961,0.0
20184,39.000671000000004,-77.88375400000002,0.0
20186,38.698141,-77.851425,1.0
20187,38.721847,-77.748187,0.0
20190,38.959322,-77.339298,1.0
20191,38.934645,-77.351702,0.0
20194,38.981041,-77.340785,0.0
20197,39.195209999999996,-77.62801,0.0
20198,38.884182,-77.744644,0.0
20202,38.887071,-77.02101,0.0
20204,38.885559,-77.014429,0.0
20228,38.886412,-77.030282,0.0
20230,38.893794,-77.032798,0.0
20240,38.894456,-77.04260500000002,0.0
20245,38.89334,-77.04446,0.0
20260,38.883669,-77.025035,0.0
20307,38.975685,-77.03013299999998,0.0
20317,38.934841,-77.014387,0.0
20319,38.864838,-77.017003,0.0
20373,38.858625,-77.007865,0.0
20390,38.879019,-76.993695,0.0
20405,38.896377,-77.042588,0.0
20418,38.8928,-77.047764,0.0
20427,38.902057,-77.047558,0.0
20506,38.897071000000004,-77.038728,0.0
20510,38.89278,-77.00689,0.0
20520,38.894759,-77.048407,0.0
20535,38.894467,-77.02484399999999,0.0
20540,38.887929,-77.004713,0.0
20551,38.892802,-77.0458,0.0
20553,38.886946,-77.022968,0.0
20560,38.888233,-77.02591899999999,0.0
20565,38.89063,-77.019211,0.0
20566,38.89557,-77.055127,0.0
20593,38.866713,-77.010187,0.0
20601,38.613372,-76.851612,0.0
20602,38.583248,-76.894703,0.0
20603,38.63039000000001,-76.97658299999998,0.0
20606,38.263046,-76.737309,0.0
20607,38.672666,-77.018549,0.0
20608,38.582405,-76.700998,0.0
20609,38.270012,-76.767747,0.0
20611,38.457813,-76.97511800000002,0.0
20612,38.50506,-76.67721,0.0
20613,38.671168,-76.805304,0.0
20615,38.411433,-76.548803,0.0
20616,38.661976,-77.098485,0.0
20617,38.543859999999995,-76.85251099999998,0.0
20618,38.286438000000004,-76.78307099999998,0.0
20619,38.292384999999996,-76.527783,0.0
20620,38.233918,-76.528932,0.0
20621,38.32615,-76.80105400000002,0.0
20622,38.417472,-76.878176,0.0
20623,38.741615,-76.842456,0.0
20624,38.33808,-76.733499,0.0
20625,38.262475,-76.847422,0.0
20626,38.23124,-76.77114,0.0
20628,38.153,-76.33985899999998,0.0
20629,38.336555,-76.45039,0.0
20630,38.164277,-76.475774,0.0
20632,38.432798999999996,-76.957993,0.0
20634,38.269412,-76.506885,0.0
20636,38.352140999999996,-76.567187,0.0
20637,38.525121,-76.756089,0.0
20639,38.601192,-76.60548,0.0
20640,38.527006,-77.202568,0.0
20645,38.294222999999995,-76.911085,0.0
20646,38.524275,-77.00066,1.0
20650,38.268654,-76.633157,1.0
20653,38.236309999999996,-76.432886,0.0
20657,38.379757,-76.442883,0.0
20658,38.560527,-77.16059399999997,0.0
20659,38.418667,-76.732423,0.0
20660,38.370216,-76.706633,0.0
20662,38.428507,-77.205325,0.0
20664,38.354485,-76.925395,0.0
20667,38.215237,-76.44775600000001,0.0
20670,38.285278999999996,-76.415708,0.0
20674,38.134797,-76.503548,0.0
20675,38.580932000000004,-77.022463,0.0
20676,38.49322100000001,-76.54128,0.0
20677,38.495253999999996,-77.03671700000002,0.0
20678,38.52282,-76.60135,1.0
20680,38.10913,-76.385886,0.0
20684,38.136143,-76.410164,0.0
20685,38.434389,-76.528672,0.0
20686,38.178004,-76.429574,0.0
20687,38.063697999999995,-76.339689,0.0
20688,38.327236,-76.46429499999998,0.0
20689,38.662952000000004,-76.57939,0.0
20690,38.158147,-76.534882,0.0
20692,38.174519000000004,-76.496938,0.0
20693,38.457068,-77.08958100000002,0.0
20695,38.591491999999995,-76.970784,0.0
20701,39.125563,-76.785436,0.0
20705,39.049423,-76.900362,0.0
20706,38.96588,-76.85109200000002,1.0
20707,39.099154999999996,-76.879864,1.0
20708,39.057388,-76.82583299999997,0.0
20710,38.942368,-76.92591,0.0
20711,38.801059,-76.645107,0.0
20712,38.942361,-76.964578,0.0
20714,38.724359,-76.55717800000002,0.0
20715,38.989393,-76.741331,0.0
20716,38.926428,-76.715028,0.0
20720,38.98278,-76.785824,0.0
20721,38.915222,-76.785129,0.0
20722,38.934557,-76.95059599999998,0.0
20723,39.137569,-76.867942,0.0
20724,39.101077000000004,-76.80400300000002,0.0
20732,38.65514,-76.542571,0.0
20733,38.805653,-76.532229,0.0
20735,38.750917,-76.90266899999997,1.0
20736,38.689075,-76.627765,0.0
20737,38.96426500000001,-76.913538,0.0
20740,39.002745000000004,-76.931721,0.0
20742,38.989619,-76.945695,0.0
20743,38.88423,-76.89331700000002,0.0
20744,38.758348,-76.983786,1.0
20745,38.806934999999996,-76.995672,0.0
20746,38.836403000000004,-76.918265,0.0
20747,38.854996,-76.88330699999999,0.0
20748,38.814868,-76.933447,0.0
20751,38.794437,-76.561199,0.0
20754,38.730593,-76.647249,0.0
20755,39.10778300000001,-76.747196,0.0
20758,38.73337100000001,-76.593148,0.0
20759,39.15397700000001,-76.931172,0.0
20762,38.809803,-76.869158,1.0
20763,39.135259999999995,-76.820437,0.0
20764,38.82409000000001,-76.506297,0.0
20765,38.841934,-76.544044,0.0
20769,38.996697999999995,-76.818647,0.0
20770,39.002984999999995,-76.879165,0.0
20772,38.780274,-76.76699,0.0
20774,38.874532,-76.774182,0.0
20776,38.872325,-76.572429,0.0
20777,39.174938,-76.96908499999998,0.0
20778,38.828682,-76.572609,0.0
20779,38.7636,-76.573388,0.0
20781,38.95286,-76.94629,0.0
20782,38.965751000000004,-76.966463,0.0
20783,38.997067,-76.96678299999998,0.0
20784,38.950549,-76.89171999999998,0.0
20785,38.918290999999996,-76.881948,2.0
20794,39.151475,-76.794703,1.0
20812,38.967040999999995,-77.14388100000002,0.0
20814,39.00477100000001,-77.102903,1.0
20815,38.983385999999996,-77.079337,0.0
20816,38.95695,-77.120006,0.0
20817,38.997279,-77.151816,0.0
20818,38.97345900000001,-77.16249599999998,0.0
20832,39.150349,-77.078251,1.0
20833,39.207175,-77.05467,0.0
20837,39.116506,-77.407115,0.0
20838,39.217805,-77.39072900000002,0.0
20839,39.188306,-77.43497099999998,0.0
20841,39.191853,-77.32752099999998,0.0
20842,39.199878999999996,-77.415266,0.0
20850,39.091353999999995,-77.18228,3.0
20851,39.079082,-77.12185799999997,0.0
20852,39.051995,-77.121926,0.0
20853,39.101746999999996,-77.09460200000002,0.0
20854,39.032771999999994,-77.22083,0.0
20855,39.133184,-77.134383,0.0
20860,39.142374,-77.025417,0.0
20861,39.149774,-76.998236,0.0
20862,39.18123,-77.01880600000001,0.0
20866,39.109282,-76.933941,0.0
20868,39.126503,-76.963796,0.0
20871,39.261340999999994,-77.282547,0.0
20872,39.294465,-77.216125,0.0
20874,39.133055999999996,-77.301828,0.0
20876,39.208384,-77.23718199999998,1.0
20877,39.140749,-77.19206,0.0
20878,39.112899,-77.25052600000002,0.0
20879,39.168416,-77.17150600000002,0.0
20880,39.139726,-77.17355699999997,0.0
20882,39.237715,-77.15680400000002,0.0
20886,39.188551000000004,-77.205122,0.0
20895,39.027048,-77.07759,0.0
20896,39.035381,-77.092458,0.0
20899,39.143712,-77.216135,0.0
20901,39.021495,-77.00977900000002,0.0
20902,39.045249,-77.039264,0.0
20903,39.021433,-76.980774,1.0
20904,39.066615999999996,-76.980935,0.0
20905,39.109705,-76.98832900000002,0.0
20906,39.087321,-77.057159,0.0
20910,39.00286,-77.03664599999998,1.0
20912,38.981602,-77.00115600000002,1.0
21001,39.503056,-76.202096,0.0
21005,39.488112,-76.14452,0.0
21009,39.466882,-76.29523,0.0
21010,39.390932,-76.292629,0.0
21012,39.046525,-76.495552,0.0
21013,39.511495000000004,-76.490799,0.0
21014,39.536084,-76.352184,1.0
21015,39.544176,-76.292469,0.0
21017,39.474767,-76.23442,0.0
21028,39.56596500000001,-76.249527,0.0
21029,39.213615999999995,-76.959448,0.0
21030,39.492412,-76.67444300000002,0.0
21031,39.487208,-76.65801,0.0
21032,39.028343,-76.60414499999997,0.0
21034,39.640713,-76.223031,0.0
21035,38.9383,-76.626588,0.0
21036,39.234644,-77.006738,0.0
21037,38.91925300000001,-76.543492,0.0
21040,39.43649600000001,-76.28996500000002,0.0
21042,39.277181,-76.894602,0.0
21043,39.255835999999995,-76.801491,0.0
21044,39.205869,-76.87911,1.0
21045,39.206042,-76.828234,0.0
21046,39.173116,-76.842028,0.0
21047,39.52138400000001,-76.438786,0.0
21048,39.488125,-76.915075,0.0
21050,39.585343,-76.39216400000002,0.0
21051,39.472691,-76.455841,0.0
21052,39.205576,-76.447067,0.0
21053,39.696782,-76.714679,0.0
21054,39.040252,-76.685822,0.0
21056,39.072941,-76.428558,0.0
21057,39.448749,-76.512474,0.0
21060,39.166538,-76.58295600000002,0.0
21061,39.161941999999996,-76.62944399999998,1.0
21071,39.481657,-76.810955,0.0
21074,39.621612,-76.83984699999998,0.0
21075,39.204096,-76.74936,0.0
21076,39.168512,-76.71635500000002,0.0
21077,39.156134,-76.697686,0.0
21078,39.559228999999995,-76.141248,1.0
21082,39.478136,-76.473523,0.0
21084,39.613561,-76.466441,0.0
21085,39.445879999999995,-76.357015,0.0
21087,39.449314,-76.41324,0.0
21090,39.208481,-76.672517,0.0
21093,39.43914,-76.64095,0.0
21102,39.682834,-76.850538,0.0
21104,39.346903999999995,-76.912757,0.0
21105,39.713946,-76.65128100000003,0.0
21108,39.090315000000004,-76.621257,0.0
21111,39.575537,-76.589692,0.0
21113,39.053565,-76.716578,0.0
21114,39.009640999999995,-76.68422,0.0
21117,39.427563,-76.777976,0.0
21120,39.646204,-76.67485400000002,0.0
21122,39.120838,-76.494821,0.0
21128,39.40942800000001,-76.44745999999998,0.0
21130,39.477321,-76.194181,0.0
21131,39.503655,-76.58986999999998,0.0
21132,39.694699,-76.440405,0.0
21133,39.373505,-76.81528399999998,2.0
21136,39.483784,-76.794208,0.0
21140,38.949202,-76.58252399999998,0.0
21144,39.120915000000004,-76.677313,0.0
21146,39.079136,-76.558699,0.0
21152,39.541052,-76.67989200000002,0.0
21153,39.418246999999994,-76.70087,0.0
21154,39.657449,-76.360475,0.0
21155,39.573619,-76.806079,0.0
21156,39.437208,-76.396486,0.0
21157,39.548569,-76.983558,1.0
21158,39.653737,-77.035092,0.0
21160,39.700247999999995,-76.30654399999997,0.0
21161,39.659903,-76.56506,0.0
21162,39.390116,-76.405582,0.0
21163,39.337527,-76.848247,0.0
21201,39.294821,-76.622227,4.0
21202,39.296526,-76.607016,1.0
21204,39.402268,-76.632295,3.0
21205,39.30229,-76.564482,1.0
21206,39.338428,-76.538877,0.0
21207,39.324166999999996,-76.719484,1.0
21208,39.381174,-76.721002,0.0
21209,39.373191,-76.67000300000002,1.0
21210,39.359156,-76.632685,0.0
21211,39.329817,-76.63940799999997,0.0
21212,39.368561,-76.614898,0.0
21213,39.315031,-76.57742900000002,0.0
21214,39.351793,-76.5644,0.0
21215,39.345240999999994,-76.683566,2.0
21216,39.310595,-76.671717,0.0
21217,39.308473,-76.639154,0.0
21218,39.330107,-76.601451,2.0
21219,39.227459,-76.44330500000002,0.0
21220,39.34728,-76.39008000000003,0.0
21221,39.289204999999995,-76.43477,0.0
21222,39.26484,-76.492566,0.0
21223,39.28283,-76.654,1.0
21224,39.27486,-76.542833,1.0
21225,39.226116999999995,-76.615735,1.0
21226,39.208888,-76.562926,0.0
21227,39.23997,-76.67945,0.0
21228,39.272857,-76.747741,1.0
21229,39.284239,-76.69140300000002,1.0
21230,39.266127000000004,-76.623807,0.0
21231,39.2872,-76.591953,0.0
21234,39.393417,-76.534228,0.0
21236,39.388421,-76.48355,0.0
21237,39.341939,-76.49544300000002,1.0
21239,39.367098999999996,-76.589171,1.0
21240,39.174278,-76.671513,0.0
21244,39.334931,-76.776589,0.0
21250,39.255611,-76.711179,0.0
21251,39.344707,-76.581242,0.0
21252,39.393786,-76.607803,0.0
21286,39.411836,-76.573235,0.0
21401,38.98775,-76.5528,1.0
21402,38.986683,-76.47290500000003,0.0
21403,38.942122999999995,-76.489628,0.0
21405,39.02751,-76.55671600000002,0.0
21409,39.018435,-76.442533,0.0
21502,39.643695,-78.75514100000002,2.0
21520,39.624742,-79.30148,0.0
21521,39.551371,-79.041477,0.0
21522,39.610243,-79.227753,0.0
21523,39.481331,-79.07851,0.0
21524,39.707625,-78.801406,0.0
21529,39.703942,-78.76717099999998,0.0
21530,39.67964,-78.546122,0.0
21531,39.643087,-79.428015,0.0
21532,39.649077,-78.984732,0.0
21536,39.65696,-79.165566,0.0
21538,39.409932,-79.22429,0.0
21539,39.560371999999994,-78.949676,0.0
21540,39.478153000000006,-79.062454,0.0
21541,39.542071,-79.380229,0.0
21542,39.596095,-78.949987,0.0
21543,39.656421,-78.960649,0.0
21545,39.704066,-78.85452099999998,0.0
21550,39.389381,-79.390745,1.0
21555,39.575204,-78.562497,0.0
21557,39.536233,-78.92279,0.0
21561,39.491571,-79.194401,0.0
21562,39.513963000000004,-79.040514,0.0
21601,38.79365,-76.081602,1.0
21607,39.132714,-75.85420699999997,0.0
21610,39.36711500000001,-76.072496,0.0
21612,38.751513,-76.275426,0.0
21613,38.502789,-76.078875,3.0
21617,39.049357,-76.044545,0.0
21619,38.942446999999994,-76.265742,0.0
21620,39.200177000000004,-76.097912,1.0
21622,38.414465,-76.159253,0.0
21623,39.124035,-75.966748,0.0
21624,38.844673,-76.269891,0.0
21625,38.873205,-75.996027,0.0
21626,38.341359000000004,-76.098361,0.0
21627,38.233028000000004,-76.046336,0.0
21628,39.233174,-75.92205,0.0
21629,38.858672,-75.825079,0.0
21631,38.582390999999994,-75.93898100000001,0.0
21632,38.731398,-75.772428,0.0
21634,38.292164,-76.19915300000002,0.0
21635,39.334790999999996,-75.846625,0.0
21636,39.025292,-75.802806,0.0
21638,38.940201,-76.207604,0.0
21639,38.958728,-75.782496,0.0
21640,39.068141,-75.820948,0.0
21641,38.917919,-75.940213,0.0
21643,38.645582,-75.869896,0.0
21644,39.112428,-75.873521,0.0
21645,39.315819,-75.956165,0.0
21647,38.812385,-76.283079,0.0
21648,38.485356,-76.23933000000002,0.0
21649,39.132893,-75.770684,0.0
21650,39.314376,-75.81702299999998,0.0
21651,39.256085,-75.851523,0.0
21652,38.703188,-76.274135,0.0
21653,38.750464,-76.179733,0.0
21654,38.688756,-76.127833,0.0
21655,38.744968,-75.912768,0.0
21657,38.968814,-75.98614,0.0
21658,38.945576,-76.14325699999998,0.0
21659,38.589881,-75.767427,0.0
21660,38.95575,-75.890107,0.0
21661,39.096121000000004,-76.219488,0.0
21662,38.710588,-76.20834599999998,0.0
21663,38.788286,-76.228656,0.0
21664,38.607081,-75.944694,0.0
21665,38.7518,-76.33259699999998,0.0
21666,38.940139,-76.33579,0.0
21667,39.350621000000004,-76.042108,0.0
21668,39.191190999999996,-75.85300000000002,0.0
21669,38.460081,-76.285161,0.0
21671,38.695574,-76.335128,0.0
21672,38.271699,-76.052704,0.0
21673,38.642285,-76.043492,0.0
21675,38.288979,-76.0896,0.0
21676,38.773206,-76.353189,0.0
21677,38.472182000000004,-76.17384399999997,0.0
21678,39.309160999999996,-76.098792,0.0
21679,38.920478,-76.094115,0.0
21701,39.443557,-77.332934,1.0
21702,39.479136,-77.442989,0.0
21703,39.367031,-77.47348199999998,0.0
21704,39.354881,-77.3759,0.0
21705,39.40886,-77.41000799999998,0.0
21710,39.307996,-77.432009,0.0
21711,39.668396,-78.01956899999998,0.0
21713,39.529683,-77.675671,0.0
21714,39.419295,-77.504419,0.0
21716,39.314453,-77.620019,0.0
21717,39.338668,-77.43704,0.0
21718,39.393496999999996,-77.627788,0.0
21719,39.707956,-77.494228,0.0
21722,39.66205,-77.919911,0.0
21723,39.329107,-77.002611,0.0
21727,39.68862,-77.329249,0.0
21733,39.549303,-77.758487,0.0
21734,39.607817,-77.707835,0.0
21737,39.248259999999995,-77.027125,0.0
21738,39.279844,-77.026706,0.0
21740,39.631901,-77.74388499999998,1.0
21742,39.678219,-77.65272,2.0
21746,39.565064,-77.711467,0.0
21750,39.662262,-78.235975,0.0
21754,39.332115,-77.316212,0.0
21755,39.359655,-77.568128,0.0
21756,39.462722,-77.70403,0.0
21757,39.593861,-77.258139,0.0
21758,39.353204999999996,-77.656813,0.0
21762,39.48083,-77.247089,0.0
21766,39.670471,-78.38789,0.0
21767,39.697132,-77.747473,0.0
21769,39.442448999999996,-77.568921,0.0
21770,39.350189,-77.25624,0.0
21771,39.394652,-77.163984,0.0
21773,39.542654999999996,-77.55154300000002,0.0
21774,39.410304,-77.268909,0.0
21776,39.517975,-77.099688,0.0
21777,39.27131,-77.519376,0.0
21778,39.615806,-77.32842099999998,0.0
21779,39.426819,-77.651635,0.0
21780,39.677417,-77.465582,0.0
21781,39.571073,-77.759648,0.0
21782,39.456826,-77.76236899999998,0.0
21783,39.651841,-77.553573,0.0
21784,39.401084000000004,-76.973736,1.0
21787,39.67763,-77.172591,0.0
21788,39.589979,-77.413861,0.0
21790,39.260865,-77.48490100000002,0.0
21791,39.533053,-77.18856,0.0
21793,39.493618,-77.344122,0.0
21794,39.298421999999995,-76.96612900000002,0.0
21795,39.580609,-77.823698,0.0
21797,39.328183,-77.071411,0.0
21798,39.536365999999994,-77.302027,0.0
21801,38.3823,-75.639576,2.0
21802,38.344771,-75.582696,1.0
21804,38.314082,-75.532106,0.0
21810,38.299721999999996,-75.707114,0.0
21811,38.318877,-75.216741,1.0
21813,38.424217,-75.155464,0.0
21814,38.293076,-75.89929599999998,0.0
21817,37.981025,-75.836069,1.0
21821,38.164595,-75.91666,0.0
21822,38.280813,-75.636084,0.0
21824,37.980774,-76.036546,0.0
21826,38.31695,-75.626463,0.0
21829,38.097659,-75.37145600000002,0.0
21830,38.402165999999994,-75.737946,0.0
21835,38.531887,-75.948459,0.0
21837,38.454582,-75.766301,0.0
21838,38.017905999999996,-75.73791999999997,0.0
21840,38.248736,-75.900009,0.0
21841,38.246944,-75.295806,0.0
21842,38.350536,-75.12888000000002,0.0
21849,38.377348,-75.462118,0.0
21850,38.361731,-75.39707800000002,0.0
21851,38.079869,-75.54244399999997,0.0
21853,38.203540000000004,-75.720887,0.0
21856,38.330729,-75.794885,0.0
21861,38.536434,-75.727324,0.0
21862,38.398053999999995,-75.22614200000002,0.0
21863,38.187913,-75.399041,0.0
21864,38.031572,-75.405812,0.0
21865,38.287338,-75.841179,0.0
21866,37.967128,-76.021365,0.0
21867,38.109665,-75.793678,0.0
21869,38.43822700000001,-75.896268,0.0
21871,38.093785,-75.735688,0.0
21872,38.41513,-75.29926,0.0
21874,38.391283,-75.351965,0.0
21875,38.439999,-75.54469499999998,0.0
21890,38.157317,-75.70434300000002,0.0
21901,39.585407000000004,-75.958955,0.0
21902,39.551971,-76.063147,1.0
21903,39.573438,-76.039062,0.0
21904,39.615489000000004,-76.067965,0.0
21911,39.695244,-76.03265999999998,0.0
21912,39.419414,-75.81863100000002,0.0
21913,39.404599,-75.86795699999998,0.0
21914,39.572339,-75.978486,0.0
21915,39.496147,-75.848168,0.0
21916,39.641288,-75.861562,0.0
21917,39.671632,-76.097397,0.0
21918,39.678193,-76.175883,0.0
21919,39.418555,-75.933718,0.0
21920,39.657498,-75.828326,0.0
21921,39.627145,-75.859891,1.0
21930,39.375659999999996,-75.88799300000002,0.0
22003,38.829817,-77.21531800000002,0.0
22015,38.787813,-77.27897800000002,0.0
22025,38.597728000000004,-77.339458,0.0
22026,38.560041,-77.296214,0.0
22027,38.89485300000001,-77.22304799999998,0.0
22030,38.837185,-77.34048,0.0
22031,38.858916,-77.260258,0.0
22032,38.817797,-77.290205,0.0
22033,38.875218,-77.384713,1.0
22035,38.854727000000004,-77.356967,0.0
22039,38.755963,-77.314172,0.0
22041,38.849321,-77.141472,0.0
22042,38.865024,-77.197125,2.0
22043,38.900858,-77.19588,0.0
22044,38.862044,-77.154372,1.0
22046,38.88633400000001,-77.180975,0.0
22060,38.693554999999996,-77.153213,2.0
22066,39.012384999999995,-77.301968,0.0
22079,38.674606,-77.209739,0.0
22101,38.940203000000004,-77.16488199999998,0.0
22102,38.95095,-77.22954399999998,0.0
22124,38.894871,-77.329515,0.0
22125,38.681862,-77.26249,0.0
22134,38.521689,-77.385058,1.0
22150,38.772863,-77.186523,0.0
22151,38.804093,-77.20780400000002,0.0
22152,38.774493,-77.232029,0.0
22153,38.744969,-77.23564,0.0
22172,38.565028999999996,-77.370407,0.0
22180,38.895439,-77.25613299999998,0.0
22181,38.906651000000004,-77.29338800000002,0.0
22182,38.93842100000001,-77.27552,0.0
22185,38.874604999999995,-77.304029,0.0
22191,38.622914,-77.262938,1.0
22192,38.683699,-77.314673,0.0
22193,38.644195,-77.352,0.0
22201,38.886565000000004,-77.09523100000001,0.0
22202,38.856868,-77.05149200000002,0.0
22203,38.873718,-77.117325,0.0
22204,38.860791,-77.098972,0.0
22205,38.883501,-77.139537,1.0
22206,38.843919,-77.089398,0.0
22207,38.906665000000004,-77.124238,0.0
22209,38.895022999999995,-77.075464,0.0
22211,38.880109999999995,-77.070778,0.0
22213,38.895087,-77.162511,0.0
22214,38.868818,-77.07396700000002,0.0
22301,38.819893,-77.05958199999998,0.0
22302,38.827888,-77.08313199999998,0.0
22303,38.79438,-77.078837,0.0
22304,38.813169,-77.112139,1.0
22305,38.836463,-77.06209799999998,0.0
22306,38.755738,-77.097779,1.0
22307,38.771996,-77.057275,0.0
22308,38.73350900000001,-77.061076,0.0
22309,38.720335999999996,-77.106155,0.0
22310,38.784071000000004,-77.122823,0.0
22311,38.83362,-77.125462,0.0
22312,38.815789,-77.154271,0.0
22314,38.806853000000004,-77.056374,0.0
22315,38.758337,-77.15119200000002,0.0
22401,38.299271999999995,-77.48665799999998,3.0
22405,38.313604,-77.40392800000002,0.0
22406,38.399767,-77.54731,0.0
22407,38.283474,-77.575684,0.0
22408,38.220271000000004,-77.443653,1.0
22427,38.093146000000004,-77.27112199999998,0.0
22432,37.869524,-76.342347,0.0
22433,38.367057,-77.859386,0.0
22435,37.966791,-76.572106,0.0
22436,38.084168,-77.117456,0.0
22437,37.786258000000004,-76.803286,0.0
22438,38.041022,-76.98074100000002,0.0
22443,38.169514,-76.986805,0.0
22448,38.336332,-77.028442,0.0
22454,37.844032,-76.833646,0.0
22460,37.869283,-76.607359,0.0
22469,38.082265,-76.65030300000002,0.0
22473,37.887476,-76.420749,0.0
22476,38.051097,-77.072623,0.0
22480,37.662535999999996,-76.412242,0.0
22482,37.735631,-76.346113,1.0
22485,38.277049,-77.162769,0.0
22488,38.049455,-76.58748100000003,0.0
22503,37.750474,-76.515326,0.0
22504,37.768923,-76.72068,0.0
22508,38.313187,-77.798472,0.0
22509,38.120518,-77.079949,0.0
22511,37.991033,-76.504028,0.0
22514,38.008001,-77.32938,0.0
22520,38.121783,-76.80345799999998,0.0
22529,38.011551000000004,-76.689548,0.0
22530,37.897826,-76.293047,0.0
22534,38.077216,-77.672105,0.0
22535,38.154753,-77.162537,0.0
22538,38.192176,-77.26218399999998,0.0
22539,37.860613,-76.286036,0.0
22542,38.293517,-77.880863,0.0
22546,37.942668,-77.448666,0.0
22548,37.815803,-76.704785,0.0
22551,38.169838,-77.700023,0.0
22553,38.271202,-77.649295,0.0
22554,38.427352,-77.367672,1.0
22556,38.468925,-77.515244,0.0
22560,37.91585,-76.961086,1.0
22567,38.237857,-77.927575,0.0
22572,37.965301000000004,-76.771067,0.0
22576,37.671046000000004,-76.4557,0.0
22578,37.636571,-76.356134,0.0
22579,37.795598,-76.314938,0.0
22580,38.109182000000004,-77.445683,0.0
22601,39.174468,-78.173406,2.0
22602,39.144249,-78.284807,0.0
22603,39.269354,-78.21327,0.0
22610,38.824656,-78.279143,0.0
22611,39.168882,-77.984613,0.0
22620,39.068186,-78.032279,0.0
22623,38.848927,-78.140663,0.0
22624,39.269784,-78.091841,0.0
22625,39.376805,-78.309326,0.0
22627,38.757918,-78.14456899999998,0.0
22630,38.930914,-78.17648,1.0
22637,39.256917,-78.352305,0.0
22639,38.813779,-78.019064,0.0
22640,38.811028,-78.14057,0.0
22641,39.08546,-78.385706,0.0
22642,38.946949,-78.012043,0.0
22643,38.885375,-77.983519,0.0
